state,description,crime_rate,weather_risk,terrain_difficulty,tourist_density,time_of_day,risk_score
Sikkim,desert safari,0.22200790119615788,0.1514020807932801,0.7627896611923755,0.9856320800684739,1,49.37135138621086
Kerala,forest trail,0.2915770691300804,0.07246132592548538,0.16030201161451962,0.49333693571334447,0,19.499764869535984
Haryana,desert safari,0.1841255728422465,0.9730745173747779,0.24649180750051436,0.8286407836314328,0,44.299333143464025
Himachal Pradesh,mountain hiking,0.27070774391468877,0.3443005780703071,0.711884419245772,0.5612548054178418,1,50.13840530452106
West Bengal,night travel,0.5606006110072171,0.8510799901588587,0.6473247225221336,0.9770503567375376,0,64.0486397146167
Goa,forest trail,0.6779141359847172,0.3272706873449097,0.050622543626341,0.9011191590291843,1,48.79594644411463
Manipur,mountain hiking,0.6059496319512115,0.16921566998636406,0.44878529742293227,0.22337172696067986,0,35.862230413375556
Sikkim,remote village visit,0.6064961284849641,0.14202432026668388,0.8913274992060347,0.855547744671629,1,62.58415678808318
Bihar,forest trail,0.6341815902541745,0.7251282723165106,0.3222858048564715,0.8021158148437367,0,53.23195778538715
Bihar,remote village visit,0.22006567370019592,0.11531472763714823,0.42517893922638006,0.5291825262187346,0,25.406137144781432
Uttar Pradesh,trekking route,0.4252450936554256,0.40784339890161037,0.40750945411066264,0.7251354914811762,0,40.39252904978135
Uttarakhand,remote village visit,0.10757918748117146,0.28414391574921527,0.2552182427551135,0.615716129496581,0,22.868590882009173
Uttarakhand,trekking route,0.12956253790082561,0.6424050084163028,0.7781507462965671,0.12954240053232235,0,40.69619401016974
Uttar Pradesh,night travel,0.8126744029219644,0.36057334498418403,0.5680478131417421,0.9792219292436577,1,67.38798033324366
Himachal Pradesh,temple visit,0.10000611188468744,0.48951068149330534,0.2353674082417906,0.8208035715241616,1,39.33017131515964
Telangana,desert safari,0.9530784705835138,0.16709850655990466,0.8920239788668357,0.4108251836388612,0,59.178668089562535
Uttarakhand,forest trail,0.5041288582220483,0.46602458762813137,0.6006656309757699,0.9589890114580971,0,51.381011326339944
Chhattisgarh,city tourism,0.8851001920130671,0.24708814357764874,0.04856898141388799,0.4434928818784646,0,38.37936270396508
Uttarakhand,forest trail,0.8416705627257832,0.9949293998535245,0.4942809229404692,0.7761065579597005,1,80.24144053122033
Meghalaya,mountain hiking,0.14948193866882664,0.7861854173920979,0.26820293104650705,0.5296895290759742,0,36.14106216178966
Meghalaya,mountain hiking,0.48096798661757234,0.541864502853353,0.18958517926607887,0.572276572168934,1,48.43804737320231
Goa,remote village visit,0.374646974093366,0.5291689408804047,0.20458660230603876,0.8692342396426703,0,38.275640198888766
Chhattisgarh,temple visit,0.13272268212219152,0.8616763209179573,0.2421891166125495,0.8429772730035481,0,40.0080891319639
Goa,city tourism,0.16466628424746088,0.6197300822957559,0.43832334391611183,0.7824422118919387,1,49.21574630163991
Assam,temple visit,0.700758852591904,0.12582966509974125,0.41869663744006835,0.0408355352239268,1,45.04427849349163
Madhya Pradesh,temple visit,0.6568661393193561,0.7208099980648722,0.6711216540858156,0.2010150010793006,0,56.51442549414089
Tamil Nadu,temple visit,0.809619230659062,0.2842368503963669,0.6933917990856822,0.4009959977213561,0,52.73925313403665
Goa,desert safari,0.7798767820698191,0.8034197250508841,0.3125320607204699,0.10611150839326666,0,52.356213190311095
Manipur,trekking route,0.3780496864193651,0.4484380466358101,0.2999721082330211,0.18218884096390153,0,31.87363287394075
Manipur,forest trail,0.93466721272819,0.04765889200203577,0.4139251918738057,0.4328014467959749,0,43.90763294670148
Meghalaya,temple visit,0.7613295194106118,0.26525731646405437,0.4821053077827455,0.36534040831645687,1,55.177355271652914
Chhattisgarh,trekking route,0.9386528673628967,0.563953049260758,0.9460220765366771,0.11504459537093759,1,77.05941011953216
Assam,forest trail,0.12143281905302528,0.9727916133018942,0.1790432931261856,0.7430382214485055,1,49.86923944677781
Maharashtra,remote village visit,0.13812608533851056,0.94563408563147,0.7659931674505097,0.22718181353880762,1,59.20628202259288
Maharashtra,remote village visit,0.5848076741631232,0.22609349861305061,0.8533102903018736,0.27027210398995205,0,47.23204598766632
Tamil Nadu,city tourism,0.792570725407978,0.3509703402416795,0.6306140830696056,0.8069901299987512,1,66.38663364500898
Assam,city tourism,0.807714974142691,0.1640795450313416,0.5299419286466496,0.21051995780380073,0,43.687185644268524
West Bengal,trekking route,0.1408000458707811,0.9990607853166341,0.06050340030627033,0.8571055603452958,0,39.284161620149
Andhra Pradesh,night travel,0.01895998751667638,0.5997237210979217,0.09375846777757435,0.6699665914287289,0,24.605520261674982
Haryana,remote village visit,0.614785591866619,0.7520847324064213,0.9950262264484275,0.0431940954974811,1,72.55328268234459
Chhattisgarh,forest trail,0.39964051086326124,0.42811826783314333,0.47099598256711395,0.8194781121991307,1,52.66185270789558
Andhra Pradesh,mountain hiking,0.7474550011460747,0.2436594163079967,0.9360638699722216,0.34788121308490405,0,55.39554432223674
Meghalaya,remote village visit,0.42831843163431715,0.9087877974489963,0.43778434591823634,0.2365635164437494,0,48.87949169764783
Sikkim,city tourism,0.016161182096953053,0.8435157273727629,0.023829717562167785,0.6607172036739006,1,38.77564362302086
Odisha,forest trail,0.4898371495699463,0.5985768905400518,0.7213952100620789,0.2955010323521947,1,60.6494273256736
Manipur,remote village visit,0.4217813065990861,0.8859311862177428,0.5671552482374913,0.3482957543110631,1,62.463557602464064
Arunachal Pradesh,temple visit,0.6295825532617574,0.29672852945756767,0.7350269890370817,0.39961375102630803,1,58.677502070482035
Uttarakhand,trekking route,0.30288984119598816,0.9075500053062283,0.5535004185257308,0.16493674898288802,0,47.26232332150751
Tamil Nadu,temple visit,0.5817567191461545,0.5384323746942059,0.8736046618439544,0.4186063377027328,1,66.93969086486598
Sikkim,trekking route,0.31371794205328063,0.23804077118813305,0.05472855943437227,0.24397357839236034,1,29.170507311084656
Uttarakhand,temple visit,0.3277071805115813,0.40355739714712935,0.7085087184080815,0.6257396157421785,0,43.8902644616495
Madhya Pradesh,trekking route,0.5642568205382986,0.9769559865027326,0.4578058883491558,0.10758832348023817,1,63.872634722248556
Nagaland,forest trail,0.8030913159455072,0.5964876761372014,0.9672858335106144,0.5626422926753991,1,78.8135001463146
Mizoram,desert safari,0.3808643690377974,0.43789012502079405,0.6317195931255751,0.9929595861585525,1,58.095769886378676
Goa,forest trail,0.48112472441477583,0.13867818491860295,0.2490979778274689,0.6297051162796501,1,40.42519696389157
Bihar,desert safari,0.4849674240379299,0.7776575032295412,0.22741443237233938,0.4937809198690176,1,54.613630309875084
Chhattisgarh,forest trail,0.03323476587742191,0.7224646535867775,0.6670680565497137,0.4263432116511672,0,39.99879284624661
Odisha,desert safari,0.2790189588666009,0.6016106445968781,0.9276228869280121,0.5804061756677824,0,52.405468810798105
Himachal Pradesh,temple visit,0.33761612894270077,0.7833726744620729,0.6285132350830339,0.17941065159156244,1,57.21973812282432
Jharkhand,desert safari,0.5264011977082675,0.19796242397869235,0.508818407936746,0.43380273425755556,0,37.799584071709546
Assam,mountain hiking,0.9859478105728352,0.911113854478376,0.8886197161368526,0.017221884037244894,0,74.74399242293823
Meghalaya,desert safari,0.8307137264416039,0.42517561434601836,0.2399291247143326,0.46865767046097073,0,46.235606974366604
Manipur,desert safari,0.18888272622322344,0.7659502887673343,0.26164378305880553,0.7278720948933719,0,38.63505453128391
Sikkim,temple visit,0.18559654726476293,0.4049944696151867,0.2871366747677785,0.14623131176754534,1,34.333488145192476
Assam,temple visit,0.7795829134728918,0.5049267566900194,0.22987978860892622,0.37652900342299267,0,45.52294107089032
Jharkhand,temple visit,0.9187654150116755,0.9412347588914999,0.5879804580703106,0.10133294350496969,0,66.80667230944523
Arunachal Pradesh,temple visit,0.549670888923165,0.3832806065454134,0.8357032973276789,0.7274166001064305,0,54.23889026558656
Punjab,mountain hiking,0.6565980669655272,0.6228697595848037,0.431520661453598,0.14319286817975563,1,57.489631216723424
Tamil Nadu,city tourism,0.960930820423161,0.710529578844332,0.901861473553072,0.6674694731358135,0,75.81239565398806
Bihar,city tourism,0.37079452558240944,0.4364811276949525,0.7711397583710092,0.20804300670642506,1,53.39478798618558
Arunachal Pradesh,trekking route,0.585858922596784,0.8881755710504685,0.5992652377273464,0.21887427135503557,0,56.95053061089924
Chhattisgarh,temple visit,0.7876592788291288,0.38643418857093437,0.8867219492738433,0.3295004512553523,1,68.75368632354684
Maharashtra,temple visit,0.6671465115038279,0.6835416519834183,0.7970908055339414,0.8493434739441675,1,75.5236415224905
Chhattisgarh,remote village visit,0.7676216757163462,0.399656768698164,0.7125547416972127,0.7535241889244216,0,58.36917992061902
Telangana,forest trail,0.18826880365818177,0.1034061806371408,0.9729433248927084,0.8616731660555204,1,51.17353340854689
Jharkhand,temple visit,0.07943197785862366,0.34391104099961556,0.7980368225900049,0.7888895144651633,0,38.82055107015085
Gujarat,temple visit,0.35975502572425944,0.4077917349603394,0.1657143952696658,0.7418117103196594,1,42.548421130674505
West Bengal,night travel,0.18572538192645982,0.2767772971258753,0.7500100335110886,0.26991382688629706,0,33.94058299258086
Karnataka,forest trail,0.6415130691020301,0.819686652446115,0.17990268688330135,0.9563122427879955,1,63.798247984176264
Meghalaya,forest trail,0.5087004778610553,0.5283755892056097,0.5320370764494764,0.6846795681803692,1,58.6181266590125
Madhya Pradesh,night travel,0.07261015449461006,0.703721157683212,0.7598710470926587,0.49617926290299963,1,53.72990238326506
Himachal Pradesh,remote village visit,0.6911505837459946,0.8399912372774415,0.7148809124903394,0.04861809812003093,0,60.09250223777467
Gujarat,remote village visit,0.04944113404890926,0.16581686719069888,0.5197005411536775,0.28662285058957304,0,21.48739773597242
Chhattisgarh,remote village visit,0.6627867650408221,0.737174654435707,0.7440586804393986,0.615855958855002,0,63.07299591165231
Assam,night travel,0.45458160488828037,0.7824958316872074,0.7966101607586634,0.0056085160153998,1,63.17118311794918
Chhattisgarh,forest trail,0.9072137635164601,0.8524108398775863,0.005213665118495303,0.8693263511664914,1,67.35028904206075
Himachal Pradesh,temple visit,0.9832015253473488,0.7880444116182076,0.0775881757298581,0.8849587446995546,1,69.98644789111765
Telangana,forest trail,0.42735047492322387,0.26394383202660543,0.3764587835768326,0.13766768874673863,0,30.207256525250052
Uttarakhand,forest trail,0.03305645402168422,0.2754967639659548,0.2600737196124464,0.3889070947462462,0,18.270026657573016
Tamil Nadu,trekking route,0.7962643157625612,0.05940868310526659,0.961918218327769,0.48378927401602856,1,64.258994748863
Gujarat,desert safari,0.3590089949510503,0.2062412125438593,0.6438826126628107,0.9596706717639764,0,41.620072196338015
Haryana,desert safari,0.03437362006556044,0.7979335153708381,0.602318489086052,0.9760482006844501,0,45.79799072023357
Rajasthan,trekking route,0.963163246853371,0.7098149737145727,0.16542306673745755,0.4743832014777769,1,65.51968043167965
Uttar Pradesh,temple visit,0.12214373947500645,0.0253042106535607,0.004323409047452098,0.9781868528041708,0,14.186871204817223
Andhra Pradesh,forest trail,0.7584128963546715,0.3983782296556154,0.0788946136860168,0.8559896512883884,1,53.24410448706483
Odisha,desert safari,0.8560706862102663,0.3409153349656201,0.299762380580633,0.5148687056003989,1,56.847750530968305
Meghalaya,desert safari,0.5151394135481887,0.019845259983857444,0.08227618483336496,0.9923756744397154,1,37.930975271273375
Rajasthan,desert safari,0.6663464643005711,0.3110004082455414,0.5934219445158718,0.07072710335011934,0,43.30822378155366
Madhya Pradesh,night travel,0.1749854424556344,0.8920152946172479,0.45840525522789,0.5625707456181719,0,44.63578447597919
Mizoram,temple visit,0.8986385246537314,0.6516405384122257,0.8831406512429171,0.9246698022095067,1,84.57538350308556
Himachal Pradesh,temple visit,0.31584950692327296,0.08621589634642679,0.3302521054975681,0.217924281249817,0,22.06642806629623
Jharkhand,night travel,0.7303593504125102,0.6694108219475182,0.5458233105098887,0.9324555084564581,1,71.61618890837505
Manipur,city tourism,0.510320106922684,0.816943093110217,0.3538543427462765,0.7993898090319226,0,52.57343719441209
Tamil Nadu,trekking route,0.5083661612355584,0.3147094703094807,0.08518849597671474,0.5379477839184439,0,30.627911833406078
Uttarakhand,city tourism,0.6911615532764253,0.7673567515323941,0.7525189390938408,0.7992930455079633,1,76.72466931902827
Meghalaya,remote village visit,0.19606473271705283,0.5929102612104067,0.0391074202223467,0.3114047765237715,0,24.796431782568135
Manipur,mountain hiking,0.012255282476540508,0.9804854091532116,0.7837393192693682,0.011109929556267328,1,54.58437598042338
Goa,temple visit,0.1409332083362569,0.4780483845638088,0.024134408267218688,0.1619374693681488,0,18.401940764544882
Tamil Nadu,night travel,0.9199841684359228,0.23312457837577827,0.0430945146610735,0.8013985430042271,1,52.51898780904125
Uttarakhand,city tourism,0.28586131822396754,0.7852913054879094,0.26023881591259346,0.12092344420458723,0,35.92332702377746
Uttar Pradesh,city tourism,0.9402606210856058,0.7051888393584859,0.8157110329532284,0.9695219928848264,1,85.9255353692093
Andhra Pradesh,temple visit,0.8480455285534338,0.6121238637171007,0.43729263250413763,0.6039362000785174,0,57.71614026291915
Mizoram,forest trail,0.651762253452149,0.004341364678979165,0.8758018264085745,0.11437712048047077,1,52.70021858555802
Sikkim,night travel,0.1612666729469835,0.23967836024789846,0.46436813700866797,0.7036890101223783,0,29.476052721047452
Sikkim,remote village visit,0.551681481569475,0.36231999939061377,0.7833317420579102,0.6303657921748158,1,61.49539590504551
Assam,desert safari,0.18762222686694363,0.5175846603080394,0.5026899890045979,0.2311009699389931,1,43.44654273821418
Sikkim,desert safari,0.7142254132858953,0.8574954573503821,0.14140134668216153,0.7481242505227577,1,63.880425004618026
Maharashtra,desert safari,0.6585784333727583,0.8364449682862147,0.6899605475353527,0.5364824987502136,0,63.282315884224076
Tripura,trekking route,0.9630157561936631,0.6980964575054253,0.2633316845220459,0.6203598578127086,1,69.12977481462377
Bihar,temple visit,0.38406395631079693,0.4596958725506828,0.3369120057675088,0.305185342771254,0,34.48896907499123
Meghalaya,mountain hiking,0.15030354465348505,0.7758669190392644,0.8842833128555218,0.970062308146471,1,65.71348521843892
Tamil Nadu,city tourism,0.4679351536889037,0.6763850424591148,0.546422704569321,0.47056911598847384,1,59.31393944626274
West Bengal,forest trail,0.24425047453710869,0.06548631450840658,0.3681355395760819,0.7718889659010062,0,25.886950247235532
Uttarakhand,remote village visit,0.07476795508805434,0.9677676216747595,0.5049762456645683,0.7791769422639448,1,56.85340475876427
West Bengal,mountain hiking,0.959818704394739,0.11802397037752499,0.4063408656783347,0.23719629131255027,1,54.27564494636417
Tamil Nadu,mountain hiking,0.40975430215146824,0.8012769193478027,0.31767753975546,0.006452822338964936,1,50.33101876551526
Sikkim,temple visit,0.8284792386905777,0.7239040194423816,0.8524542701694204,0.899343682104685,1,83.25677122205923
Haryana,night travel,0.49368594620989026,0.904646931584079,0.7830402624480892,0.3661276143641623,0,60.66403438074254
Haryana,mountain hiking,0.9483237968034361,0.8552943331467451,0.5002398543206825,0.9070358953233717,1,81.40842754402249
Andhra Pradesh,night travel,0.08425748369844588,0.4184208788632433,0.6054516887242242,0.33834114876398413,1,41.50795018827991
Tamil Nadu,remote village visit,0.36290387356116516,0.8765406376414515,0.7626277959984824,0.4066857882781436,1,65.93318493061474
Telangana,trekking route,0.7322686031689299,0.7610425216483945,0.172907457714082,0.6971427820896443,0,52.28823540002626
Sikkim,city tourism,0.31476270523654204,0.7170802043653164,0.9778601033861336,0.5951553439268786,1,67.7679422901513
Sikkim,mountain hiking,0.2557222117637088,0.50909099699764,0.4029911223147188,0.5066878701312842,0,35.54059803703308
Mizoram,mountain hiking,0.5857238967663589,0.15264419782082805,0.366286914055153,0.9166137617872246,1,49.71113231776254
Uttarakhand,desert safari,0.10040326253081844,0.12813893833044998,0.19542172680663816,0.6413148964368498,1,27.514263468720255
Arunachal Pradesh,temple visit,0.6924430087941918,0.43405233522734077,0.15322845031897925,0.6640161686795244,0,42.095471589279
Jharkhand,forest trail,0.230131323069235,0.7270858113470329,0.6772370856515396,0.661527036452796,0,48.62728248156932
Odisha,forest trail,0.11160734135667338,0.9878141858330042,0.30283689450869244,0.9240279891219528,1,54.85477714046215
Arunachal Pradesh,city tourism,0.7415896525118637,0.19287462976464786,0.4043649684460383,0.6565128408154208,0,43.74380793877727
Madhya Pradesh,temple visit,0.4100942312651419,0.9738126622863598,0.8785650927763416,0.6846429858074581,1,75.45870067259638
Meghalaya,trekking route,0.8721110644139992,0.6684225417594287,0.8548192792386723,0.6066731279360318,1,80.31110873673282
Gujarat,trekking route,0.03179107081940091,0.34844169051347507,0.8507043374219796,0.45265480445609396,0,35.45893086752933
Sikkim,temple visit,0.6057011112971892,0.5057306966527176,0.6124960989092938,0.5324859127559838,0,51.4515623555258
Goa,remote village visit,0.6562066131714251,0.6379393484666019,0.8026856960566374,0.029604094605766074,1,65.9978654542814
Kerala,city tourism,0.5589614181204141,0.9940320843745389,0.8957555000098575,0.33199031732208795,0,67.33343532644321
West Bengal,forest trail,0.13852437798140715,0.9374366738988842,0.34647744902272337,0.40033891468540206,1,50.25697355933642
Nagaland,forest trail,0.6578450897487997,0.5828482815318362,0.9960765151781016,0.26923589622837796,0,61.90083157249621
Himachal Pradesh,mountain hiking,0.3607196708704139,0.6374283153110935,0.19422108178327546,0.617767678007665,0,37.79050183354829
Goa,mountain hiking,0.6443188633807299,0.5294669834586286,0.2204914428113358,0.2237679994302536,0,40.316206552473545
West Bengal,night travel,0.01690397680283018,0.28377425724075467,0.059800930015439624,0.6743296683519651,1,25.839795669009412
Himachal Pradesh,mountain hiking,0.9338923814336554,0.8271761773524889,0.9760264484087543,0.8856901299871277,1,91.95373838691202
Andhra Pradesh,remote village visit,0.9522658576764118,0.5588820933442769,0.14273135588178232,0.439023108624952,0,50.49854304719335
Chhattisgarh,forest trail,0.24681403538232605,0.2749541367750373,0.38597516943684174,0.6772683050476374,1,40.70033676724313
Odisha,night travel,0.18204213412149162,0.8345606277711659,0.49541424308867765,0.5178924407684398,1,53.88956020282524
Meghalaya,forest trail,0.8622616521322991,0.44139310575156543,0.3156148747088471,0.4360666099804613,0,49.1537151752839
Maharashtra,desert safari,0.40002097849193907,0.9217525774735063,0.6700434324240804,0.8622678166514156,1,70.418207768712
Uttarakhand,city tourism,0.6515384426314147,0.6513835937528182,0.8621090069212349,0.5896454885162703,1,73.27992318095647
Uttar Pradesh,temple visit,0.18089586118803236,0.5216172089312014,0.4469080533497325,0.6008374123691735,1,45.648381516356054
Andhra Pradesh,desert safari,0.7905032645799384,0.9992834342892267,0.6100587782660326,0.777854007155706,0,71.7271933228367
Sikkim,city tourism,0.35037624096099973,0.8301552426924609,0.27756318912050004,0.7986048134574568,0,46.19029615872858
Telangana,trekking route,0.026713652376483044,0.8770160978988514,0.7813153542498128,0.5356722100022794,1,57.61641797503389
Manipur,desert safari,0.34453774868195264,0.4918625025666987,0.056629204382811715,0.4912974055051851,0,28.96139918924819
Tamil Nadu,forest trail,0.6308572440927284,0.8682287093224719,0.010555232349136023,0.7401777840300641,0,48.29709370487269
Andhra Pradesh,temple visit,0.7962738799250164,0.0864001865951679,0.13157509121584532,0.3216749458452445,0,32.55434780147827
Andhra Pradesh,night travel,0.636198719464497,0.4819494890469329,0.10984634094964396,0.8107028029890025,0,41.98788536373936
Maharashtra,forest trail,0.8659724689951694,0.12334263654993982,0.8459853859177513,0.33888635361052777,1,63.60123816765264
Himachal Pradesh,desert safari,0.4654478472500858,0.2900606815970884,0.3443442714071271,0.7515258271231303,1,47.33881751383927
Jharkhand,desert safari,0.833550691863144,0.930086205970168,0.773948397631481,0.09935317500187701,0,68.60091759595431
Andhra Pradesh,night travel,0.263567688044008,0.7236756493313257,0.504933830687091,0.914921983370328,0,47.77148747548394
Chhattisgarh,trekking route,0.5378151959549533,0.5842245101100509,0.23972827744451597,0.7422903461767026,0,44.1561790292798
Rajasthan,trekking route,0.2358363683786876,0.7533747556117543,0.6102086118972477,0.8452695615346585,0,49.61737085443226
Tamil Nadu,night travel,0.314637862980907,0.9112019555852872,0.18086428906502117,0.19970953349941456,1,48.73788734067906
Jharkhand,desert safari,0.5628562236360025,0.6664462741878528,0.42735838324062236,0.9985917105886233,0,54.21672025067819
Gujarat,temple visit,0.595526707451108,0.7295126538720089,0.07363878731846119,0.5948102889756798,1,53.89269014305179
Chhattisgarh,temple visit,0.6314069746964477,0.2786453470774102,0.5189444724883975,0.7526963052995393,1,56.40891778303401
Himachal Pradesh,night travel,0.8925684989878043,0.4817099307055054,0.7516945178626181,0.3334266862243589,0,60.946433046080806
Odisha,remote village visit,0.006965735840452569,0.5770557449937399,0.8161955445018467,0.08718528129029712,0,35.91210712550621
Mizoram,night travel,0.6854197349589889,0.1514750863677966,0.19474269320639193,0.8947384151253789,0,38.165420689378166
Odisha,remote village visit,0.14383734433372863,0.12095315200353962,0.24363098157958063,0.6782044348529124,0,20.21176801811899
Uttarakhand,mountain hiking,0.027905253061974666,0.23752331204400923,0.9186394278605606,0.1401855353628404,1,41.14308144310189
Andhra Pradesh,city tourism,0.42832038378820214,0.4661550649213715,0.22372323761720703,0.5131934692742285,0,35.228503769852814
Tamil Nadu,temple visit,0.4594302298912657,0.963758862756373,0.5376852311772501,0.3833133674868141,1,65.1521429199467
Nagaland,night travel,0.2833069870316164,0.007939275195825601,0.5995434766443735,0.923926015906398,1,42.92553856601745
Bihar,forest trail,0.7070596197052134,0.6571338259714044,0.2008687364405587,0.7097534416144311,0,49.75938706759979
Jharkhand,forest trail,0.6044196332798208,0.8602694457456004,0.9160926512773504,0.44222608407074315,0,66.96390226467584
Jharkhand,temple visit,0.11183775885375447,0.0516684522098706,0.4591549433906461,0.16341764876323617,1,27.759894143257913
West Bengal,desert safari,0.9962650938668792,0.712668603193471,0.992893242237184,0.17276415659486188,1,84.25464051772137
Maharashtra,desert safari,0.8120669197816315,0.03980311547000037,0.20851040292202838,0.7867740169106038,0,38.4375857223557
Tripura,temple visit,0.9324284515967554,0.14579005059697203,0.9692170130823621,0.6916661189067853,1,72.76469132895386
Maharashtra,remote village visit,0.16956472009531076,0.7301491382383187,0.12531974277919755,0.6794127425789549,0,33.26779105408678
Karnataka,mountain hiking,0.4758671450413041,0.23259056057469552,0.6953279975111828,0.20346518234658595,1,49.50863012685193
West Bengal,remote village visit,0.3126350844696554,0.5776872320361897,0.09556679644250154,0.5244182574106926,1,41.45458582016387
Tamil Nadu,trekking route,0.9631344174909966,0.7481711595647721,0.9004726209002947,0.6543423970384477,0,76.65355100674104
Karnataka,trekking route,0.04105337780745799,0.5082208717074116,0.5213215082103407,0.59910065416125,0,32.96116737378005
Punjab,trekking route,0.6106273190587523,0.5143719432967094,0.9984880251875361,0.5639276300823498,0,61.779595084692204
Manipur,forest trail,0.603747528348412,0.16605639142286355,0.5192233553557105,0.02813906526135146,1,45.52581017253023
Maharashtra,remote village visit,0.6091230449387052,0.24877132497559118,0.7425795002848178,0.7735092581506353,0,50.792554561177724
Andhra Pradesh,forest trail,0.4749436287882923,0.9765998765496462,0.036449065544306825,0.3781473842353611,1,53.35600625835121
Goa,city tourism,0.6089908700627781,0.3496020203565715,0.8432474699156972,0.29482304330630293,1,61.03919379175309
Arunachal Pradesh,night travel,0.31823125757621495,0.32355592426915036,0.5556015251487046,0.5880940057133963,1,47.406814019866786
Bihar,remote village visit,0.31827423901593754,0.6747075494139767,0.08118452619329208,0.3000436603421667,0,31.445965664081513
Gujarat,trekking route,0.1215826683144825,0.6614657475652133,0.049544089792162405,0.5286641240479469,1,36.70936722384833
Mizoram,mountain hiking,0.6193882203930795,0.8060654382244316,0.9341653874692141,0.140289046797069,0,63.49030772210422
Manipur,desert safari,0.26166441405458296,0.890116506039181,0.8696475771472856,0.5738344548842023,0,57.58237905014118
Karnataka,desert safari,0.15375439906375998,0.12868803757171,0.6524307871199858,0.8897499303455637,0,33.03810189266083
Maharashtra,desert safari,0.1832495124049155,0.5399563579442234,0.057820675706412916,0.15405240938446585,0,21.98243530725803
Arunachal Pradesh,forest trail,0.39897553148721276,0.8745311480328806,0.18765478564847904,0.5455602152566142,0,43.97951643921652
Manipur,mountain hiking,0.7459866925381612,0.8594976527368732,0.09636346080145042,0.249065221424136,0,48.76678082884429
Bihar,trekking route,0.13971408549377606,0.6688182746852842,0.15473087651063877,0.27874960546530503,1,37.567647399364404
Tamil Nadu,forest trail,0.13448529951572763,0.25302864747391585,0.7458890109807352,0.33578271029137396,1,42.36532754975185
Meghalaya,night travel,0.9938949567611599,0.5318983483949183,0.4419443968857131,0.9945147659740723,0,64.10806499459132
Karnataka,temple visit,0.3648899413955261,0.8893845061526244,0.4891566368771052,0.5677056243363413,0,51.08728306097244
Bihar,night travel,0.09574385614284109,0.35645382916810153,0.8334532326868507,0.5386034435551205,1,48.00602666621024
Meghalaya,remote village visit,0.8133659858757892,0.05185651666079982,0.9850671562717713,0.5318348319844824,0,55.64241971943277
Tripura,temple visit,0.5267040458942164,0.7283083567572672,0.9247447190523546,0.6739278996282632,1,73.86672726834968
Tripura,remote village visit,0.7936679971088738,0.9902468794388664,0.9602771103719238,0.6036670157955818,1,88.60980981649178
Chhattisgarh,remote village visit,0.4084566991160744,0.6484229473803154,0.9447139518520086,0.8481707587152919,0,60.56383104144325
Arunachal Pradesh,desert safari,0.9811257983564409,0.963071840028059,0.44974220246047936,0.8007654288774625,0,72.76177930168132
Mizoram,temple visit,0.9603055768858889,0.49216403799596264,0.09818164248703554,0.6270253957629895,0,49.838063276281524
Karnataka,desert safari,0.09726926780177969,0.6354628193786918,0.23738103547073497,0.5043427567353665,1,39.78260197264272
Madhya Pradesh,temple visit,0.40828015287961894,0.07447029650981274,0.9659402443311628,0.9586483498041983,1,57.845151605454944
Gujarat,temple visit,0.1269448043129272,0.1505272063758447,0.8552407027752617,0.008006613094319492,1,39.03260798910867
Maharashtra,remote village visit,0.7386890675998777,0.9138836261462603,0.06247279779994719,0.33675463974628994,1,59.93712902411442
Gujarat,desert safari,0.8174437325769481,0.5692875319073788,0.3794295637408953,0.9607100317808477,1,67.84833968632377
Uttar Pradesh,desert safari,0.662253740537192,0.860566161342157,0.7937915248448044,0.4386893856793027,0,65.61344822758282
Gujarat,trekking route,0.26919151338258496,0.6444058083351362,0.6045756945945031,0.6251135164874959,1,55.55141813959349
Assam,city tourism,0.007790015571399467,0.10224849018714621,0.8138062707419859,0.290936724134222,1,36.04443673171251
Himachal Pradesh,city tourism,0.315200857159352,0.18756327262305394,0.5466286583936882,0.7112467108826865,1,44.923291099025974
Haryana,desert safari,0.5665949549926558,0.5660840363540859,0.7710566543301215,0.12490354497878908,1,61.675401366672745
Jharkhand,temple visit,0.4810013401993717,0.10353238293732558,0.972460578478037,0.12503209956012418,0,42.58018523696646
Rajasthan,desert safari,0.49609400465607034,0.06632933326513268,0.09570057043604552,0.9804673330961792,0,28.738241063173355
Tripura,trekking route,0.42260943633692627,0.358813967623662,0.4747608288416152,0.2987617294472277,0,36.505270296212
Uttarakhand,desert safari,0.030273411670043937,0.7130967550752169,0.9904093683489957,0.6849417983186288,0,50.345273418892916
Himachal Pradesh,city tourism,0.09293211918597222,0.37929847278033224,0.22201189616261963,0.40678572650619804,1,31.888580064214942
Arunachal Pradesh,remote village visit,0.7845224219754763,0.40627435129926404,0.06952270231415136,0.3904735101813793,1,49.335334101413466
Chhattisgarh,forest trail,0.9639386675998243,0.370636089321979,0.5666955523111475,0.49096612346255286,1,67.26111230344843
Kerala,mountain hiking,0.6421825179027782,0.03780756981905775,0.3975058749516611,0.2653720632180192,0,32.802032288531514
Assam,night travel,0.32196847093317915,0.3106467273505924,0.6256890653550503,0.3707607329296453,1,46.77505627493289
Meghalaya,desert safari,0.18026043474341236,0.6230326780469928,0.41422054986193024,0.6810133632271365,1,48.149277372296815
